station_id,city,region,countryCode,lat,lon,aqi,no2,o3,pm25
516,,NG Grčna,SI,45.95589,13.65702,109.0,34.8,11.4,109.0
517,,Szczecinek ul. Przemysłowa,PL,53.6989,16.70457222,30.0,11.3,20.9,152.0
518,Dalton,Brive la Gaillarde,FR,45.158744444444,1.5372222222221,12.0,3.7,24.0,25.0
519,avenue Gambetta,Trafic,FR,49.9180080986299,1.07397213322362,42.0,2.4,25.2,42.0
520,La Orden,Huelva,ES,37.279640000076,-6.938070000107,50.0,1.9,34.3,50.0
521,,Plasťovce,SK,48.159614,18.978505,63.0,3.2,27.5,63.0
522,Campagne-lès-B.,Nord-Pas-de-Calais,FR,50.61047931160613,1.991452899805803,54.0,18.7,35.7,54.0
523,Rodalquilar,Nijar,ES,36.847450000083,-2.0381899996412,37.0,1.9,37.0,37.0
524,,Zračna luka Dubrovnik,HR,42.553888888889,18.284721888889,48.0,3.1,40.7,48.0
525,Roma,Lazio,IT,41.7272528,13.0037837,53.0,7.8,26.0,53.0
526,,Carlsfeld,DE,50.4358166,12.5878095,37.0,3.2,37.4,22.0
527,,Hasenholz  +,DE,52.563611111111,14.015,34.0,4.2,26.0,34.0
528,Terena,Alandroal,PT,38.615,-7.3975,9.0,0.5,8.6,12.0
529,Gołuchów,Ujęcie Wody,PL,50.621482,20.614057,32.0,2.3,32.1,115.0
530,Gdansk Matarnia,Gdansk,PL,54.085798,18.787499,69.0,11.7,13.3,69.0
531,Macroom,Co. Cork,IE,51.904843,-8.95249,59.0,2.2,36.0,59.0
532,,Beidweiler,LU,49.7224998500329,6.305280689825169,38.0,1.8,37.6,23.0
533,Observatoire De Haute-provence,PACA,FR,43.933476,5.711809,42.0,2.7,42.4,21.0
534,Obezna,Zilina,SK,49.2144883,18.7691377,82.0,10.6,20.3,82.0
535,Mlada Boleslav,Stredocesky,CZ,50.428646111111,14.913859444444,40.0,4.0,30.3,40.0
536,,Elsterwerda,DE,51.4625,13.526666666667,38.0,4.2,30.1,38.0
537,,Liivalaia,EE,59.43107,24.760317,25.0,11.2,24.8,17.0
538,,Peyrusse-Vieille,FR,43.62872527,0.179064274,31.0,0.7,30.0,31.0
539,Decin,Ustecky,CZ,50.774150833333,14.218793888889,93.0,8.9,39.4,93.0
540,Amiens Street,Dublin 1,IE,53.352988,-6.248738,62.0,8.5,36.0,62.0
541,Boldocka,Senec,SK,48.223077,17.404577,34.0,10.6,27.6,34.0
542,,Lahemaa,EE,59.515317,25.928164,17.0,1.1,15.2,17.0
543,,Castlebar,IE,53.851110999738,-9.2997220003683,36.0,2.6,36.0,52.0
544,,Elefsina,EL,38.05134964,23.53844643,59.0,14.2,20.8,59.0
545,,Plovdiv - zh.k. Trakia,BG,42.141186,24.787952,19.0,12.0,30.0,55.0
546,Capannori,Capannori,IT,43.838363142651,10.573105456095,50.0,10.1,48.0,50.0
547,Paloasema,Äänekoski,FI,62.60229,25.73985,13.0,0.8,62.2,28.0
548,,Uppsala Dragarbrunnsgatan 23 tak,SE,59.86052127670218,17.63759670259619,34.0,3.5,34.4,34.0
549,Ranilla,Sevilla,ES,37.384250000217,-5.9596199998077,57.0,12.8,34.5,57.0
550,,Leipzig-West,DE,51.3396955,12.3730747,30.0,3.7,29.7,46.0
551,Kostelni Myslova,Vysocina,CZ,49.159153055556,15.439047777778,61.0,10.3,32.2,61.0
